text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
Via @JRubinBlogger: The Republican Party is much worse off than we thought https://t.co/jteyn490gk | #trump #republicans #maga2020,FALSE,0,NA,2020-11-16T17:58:33Z,FALSE,NA,1328397055375462400,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",thejoshuablog,2,FALSE,FALSE,NA,NA
"RT @ddanpereira: Regarding Trump: We have Censure (Never Used), 25th Amendment (Never Used) &amp; Impeachment (Was used but NOT removed). Probl…",FALSE,0,NA,2020-11-16T17:58:10Z,FALSE,NA,1328396962459107333,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DrDebRG,172,TRUE,FALSE,NA,NA
"RT @fabledcreature_: @Phil_Lewis_ The REPUBLICAN leaders should take a lesson from this Governor. She is brave, courageous, serving her cou…",FALSE,0,NA,2020-11-16T17:57:58Z,FALSE,NA,1328396910290472961,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OMAPROUD,2,TRUE,FALSE,NA,NA
@selenagomez @Camila_Cabello @katyperry @DUALIPA @RitaOra @zaralarsson @iambeckyg @SabrinaAnnLynn @HaileeSteinfeld… https://t.co/9hCeGNrvrP,FALSE,0,Sanderstwits,2020-11-16T17:57:49Z,TRUE,1328386161614725120,1328396873082736640,107924813,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Sanderstwits,0,FALSE,FALSE,NA,NA
The appalling silence of the spineless Republican congress with regards to this Trump nonsense and during a pandemi… https://t.co/vP7Ae5Tja3,FALSE,0,NA,2020-11-16T17:56:55Z,TRUE,NA,1328396647550873602,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KeithKopinski,0,FALSE,FALSE,NA,NA
Why are all the stupid people #Republicans ? https://t.co/5bX7yy1RfD,FALSE,0,NA,2020-11-16T17:56:41Z,FALSE,NA,1328396588222386176,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JimRaker,0,FALSE,FALSE,NA,NA
"Out of ignorance or expediency we give all snowflakes the same name. — Marty Rubin #generalization
 #theleft… https://t.co/0sOezUkcmW",FALSE,1,NA,2020-11-16T17:55:49Z,TRUE,NA,1328396367388176384,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ItsLeeWilliams,0,FALSE,FALSE,NA,NA
"RT @ddanpereira: Regarding Trump: We have Censure (Never Used), 25th Amendment (Never Used) &amp; Impeachment (Was used but NOT removed). Probl…",FALSE,0,NA,2020-11-16T17:55:27Z,FALSE,NA,1328396278968020994,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KarenEv83995779,172,TRUE,FALSE,NA,NA
"@BernieSanders @SenWarren @PeteButtigieg @AOC 
#Republicans &amp; @senatemajldr need to be held accountable
This Presid… https://t.co/ciUfQDy2x6",FALSE,0,BernieSanders,2020-11-16T17:54:55Z,TRUE,NA,1328396143064014849,216776631,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",just_jayne8,0,FALSE,FALSE,NA,NA
@AmberD1116 The Kickbacks will be epic for Trump and select #Republicans.,FALSE,1,AmberD1116,2020-11-16T17:53:41Z,FALSE,1328386147899174913,1328395830341087232,1154552524294123521,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BigHeadTales,0,FALSE,FALSE,NA,NA
"RT @TovesTekster: Lawsuits that tried to disrupt Biden's wins in four states are withdrawn

To ⁦@GOP⁩ #Republicans ⁦@SenateGOP⁩ #Trump2020…",FALSE,0,NA,2020-11-16T17:53:37Z,FALSE,NA,1328395815228825600,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",jcmpPernu,2,TRUE,FALSE,NA,NA
JimMaso02236687: Anti-#Trump Lions in the Press Turn Into Cuddly Biden Kittens...Useless #RINO trash that nobody li… https://t.co/agN7QHFOOH,FALSE,0,NA,2020-11-16T17:52:35Z,TRUE,NA,1328395555224084486,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Peregrinus111,0,FALSE,FALSE,NA,NA
RT @thejoshuablog: Via @crooksandliars: Lawrence Tribe Calls Out Ken Starr's 'B.S.' To His Face: 'It's Nothing Like Bush V. Gore' https://t…,FALSE,0,NA,2020-11-16T17:52:33Z,FALSE,NA,1328395545925148672,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",thejoshuablog,3,TRUE,FALSE,NA,NA
@JayRod212 @_avashtimsina_ @iscel @Redistrict This is why #Republicans will never vote to give up the electoral col… https://t.co/rzN521D3YG,FALSE,1,JayRod212,2020-11-16T17:50:00Z,TRUE,1328200133255761920,1328394903865483266,270497413,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",vapermom,0,FALSE,FALSE,NA,NA
"MitchDaBitch has been re-elected - ""to make Biden a one-term president""! The only hope we now have to get rid of th… https://t.co/nUX2WMdUXj",FALSE,1,NA,2020-11-16T17:49:50Z,TRUE,NA,1328394865592438785,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KruzeTed,0,FALSE,FALSE,NA,NA
Well said @GovMikeDeWine ... (and good on you for standing up to mister child tyrant.)  If more #Republicans realiz… https://t.co/xEMd3QGDQv,FALSE,0,NA,2020-11-16T17:49:40Z,TRUE,NA,1328394822411984897,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ChiroSecrets,0,FALSE,FALSE,NA,NA
RT @OPruntyPoetess: @MeidasTouch Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the #GeorgiaRunOff…,FALSE,0,NA,2020-11-16T17:49:13Z,FALSE,NA,1328394708419284992,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Margare72080491,25,TRUE,FALSE,NA,NA
We are counting on Georgia to break the logjam in the Senate. Does anyone really want #MoscowMitch controlling the… https://t.co/4MGHcCrpVQ,FALSE,0,NA,2020-11-16T17:48:56Z,TRUE,NA,1328394635958497285,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BigHeadTales,0,FALSE,FALSE,NA,NA
"RT @ddanpereira: Regarding Trump: We have Censure (Never Used), 25th Amendment (Never Used) &amp; Impeachment (Was used but NOT removed). Probl…",FALSE,0,NA,2020-11-16T17:48:53Z,FALSE,NA,1328394623106969601,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cjwalsh52,172,TRUE,FALSE,NA,NA
"RT @moved2italy: There must be a LOT of vested interest in dismantling the #ACA, because #Republicans have been trying for years, with no a…",FALSE,0,NA,2020-11-16T17:48:49Z,FALSE,NA,1328394608938680321,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EveryVoiceMe,30,TRUE,FALSE,NA,NA
The loopy lawyers that are aiding and abetting #Trump grifting #Republicans with frivolous lawsuits need to be disb… https://t.co/m1xAU3bpUc,FALSE,0,NA,2020-11-16T17:48:37Z,TRUE,NA,1328394557441142786,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",robotsmakesushi,0,FALSE,FALSE,NA,NA
RT @hatchet1975: @BillKristol Trump and the #GOP #Republicans are taking us backwards in time and in #Intelligence Hopeful that #BidenHarri…,FALSE,0,NA,2020-11-16T17:45:49Z,FALSE,NA,1328393852085002240,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",rockybird23,1,TRUE,FALSE,NA,NA
#USElectionResults #USElections2020 #usconstitution #Biden #Democrats #Republicans Just astonished that a modern de… https://t.co/r7b7aZn94B,FALSE,0,NA,2020-11-16T17:44:26Z,TRUE,NA,1328393504247132162,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",jaundicedview2,0,FALSE,FALSE,NA,NA
@MIGOP @realDonaldTrump Real American leadership would try to being AMERICANS together. WE BLAME YOU #REPUBLICANS… https://t.co/nZDRIpanAG,FALSE,0,MIGOP,2020-11-16T17:44:23Z,TRUE,1328389872453816322,1328393490691203077,17235172,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",msgibby077,0,FALSE,FALSE,NA,NA
#Republicans - Trumpsky isn’t a moral man to follow - read your bible https://t.co/Wqjj2EAkvA,FALSE,0,NA,2020-11-16T17:43:31Z,FALSE,NA,1328393273795231744,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LUpthegrove,0,FALSE,FALSE,NA,NA
"#Georgia ... Ya Georgia 
You gave Biden the White House; 
DO NOT give #Democrats the Senate. Make the 2 senate seat… https://t.co/fP1VkO7Be2",FALSE,1,NA,2020-11-16T17:43:11Z,TRUE,NA,1328393189510828032,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FheiliIbrahim,0,FALSE,FALSE,NA,NA
RT @DBossIsBack2: Elect Raphael Warnock &amp; Jon Ossoff to the Senate to PREVENT #MoscowMitch &amp; #Republicans from STOPPING the Biden/Harris AG…,FALSE,0,NA,2020-11-16T17:41:41Z,FALSE,NA,1328392811830362112,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",susa_israel,2,TRUE,FALSE,NA,NA
"@TomCottonAR Is Covid-19 a terrible virus from China, or a complete Hoax from Democrats? Why can't #Republicans mak… https://t.co/yk1gXPtTCl",FALSE,0,TomCottonAR,2020-11-16T17:40:27Z,TRUE,1328372884419588097,1328392503419146248,343041182,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",kefuffles,0,FALSE,FALSE,NA,NA
"@secupp The House passed 2nd Relief/Stimulus #HeroesAct in May and again in September
Trump administration played r… https://t.co/6MD2rc4MHL",FALSE,24,secupp,2020-11-16T17:40:09Z,TRUE,1328334233878847488,1328392427116191744,19268706,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",noybsk2017,6,FALSE,FALSE,NA,NA
"RT @ddanpereira: Regarding Trump: We have Censure (Never Used), 25th Amendment (Never Used) &amp; Impeachment (Was used but NOT removed). Probl…",FALSE,0,NA,2020-11-16T17:38:19Z,FALSE,NA,1328391965940002818,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Caiusnick,172,TRUE,FALSE,NA,NA
@realDonaldTrump @BrianKempGA Works also for #Trumpsters and #Republicans: https://t.co/6J3K6C3pb9,FALSE,0,realDonaldTrump,2020-11-16T17:38:03Z,FALSE,1328382287331856384,1328391899636445184,25073877,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FrankSoprano,0,FALSE,FALSE,NA,NA
"#Republicans look what they are doing to you! Wake up!

#AntifaTerrorists #BLMTerrorists #Democrats #riots… https://t.co/wgJi3z7J0e",FALSE,0,NA,2020-11-16T17:37:08Z,TRUE,NA,1328391667582431239,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",redmoon_x,0,FALSE,FALSE,NA,NA
"Again, #Trump paints a Catholic #POTUS as anti-Xtian.

Saw me old 'Papist' bs #Republicans have used against Cathol… https://t.co/iW9mCrWJbg",FALSE,0,NA,2020-11-16T17:35:51Z,TRUE,NA,1328391343891247108,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",robotsmakesushi,0,FALSE,FALSE,NA,NA
It's amazing how many people Trump has constantly sucking on his watchyamacalit - but Scott Atlas takes the cake. H… https://t.co/xVd93uKub0,FALSE,1,NA,2020-11-16T17:35:29Z,TRUE,NA,1328391252962914305,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KruzeTed,0,FALSE,FALSE,NA,NA
RT @OPruntyPoetess: @MeidasTouch Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the #GeorgiaRunOff…,FALSE,0,NA,2020-11-16T17:34:23Z,FALSE,NA,1328390976344350720,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hollander66,25,TRUE,FALSE,NA,NA
"Trump tweets Biden won — but won't concede election or stop fundraising. Confused? Don't be.
#trump #Republicans… https://t.co/dKnfbvU3aA",FALSE,3,NA,2020-11-16T17:33:55Z,TRUE,NA,1328390856697581568,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ScottyJo1989,0,FALSE,FALSE,NA,NA
"One day @newsmax will say something  bad thing about @realDonaldTrump and that’ll be the new #beef !

#newsmax… https://t.co/3wLHGj8ZJG",FALSE,0,NA,2020-11-16T17:33:42Z,TRUE,NA,1328390802817560580,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",prtheplug,0,FALSE,FALSE,NA,NA
"Food lines in the USA. #Republicans made the USA, the USSR again. https://t.co/zVEUidAFpf",FALSE,0,NA,2020-11-16T17:31:39Z,FALSE,NA,1328390285987024900,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",TwitZanne,0,FALSE,FALSE,NA,NA
"You can't claim to want unity, and cause havoc at the same time.

 #KAG2020 #Conservatives #Republicans #CreepyJoe… https://t.co/okwAX2UPD3",FALSE,1,NA,2020-11-16T17:30:33Z,TRUE,NA,1328390009125298177,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",ShopWeThePeople,0,FALSE,FALSE,NA,NA
"RT @ddanpereira: Regarding Trump: We have Censure (Never Used), 25th Amendment (Never Used) &amp; Impeachment (Was used but NOT removed). Probl…",FALSE,0,NA,2020-11-16T17:30:23Z,FALSE,NA,1328389967723307008,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",maybedog,172,TRUE,FALSE,NA,NA
Not allowing Biden to reach 270 out of 538 votes would eventually force #House_of_Representatives state delegations… https://t.co/TJof56oyqq,FALSE,0,NA,2020-11-16T17:29:12Z,TRUE,NA,1328389669571207168,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",diamondrn,0,FALSE,FALSE,NA,NA
@benshapiro and @RealCandaceO This is the clothes Jesus wore! But you two idiots aren’t ready for that conversation… https://t.co/9Y6uaYdEHD,FALSE,0,benshapiro,2020-11-16T17:29:00Z,TRUE,NA,1328389620384481280,17995040,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SammScarecrow,0,FALSE,FALSE,NA,NA
RT @OPruntyPoetess: @MeidasTouch Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the #GeorgiaRunOff…,FALSE,0,NA,2020-11-16T17:28:16Z,FALSE,NA,1328389435298377730,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",snoopaugiedog,25,TRUE,FALSE,NA,NA
@keithboykin @EmmaVigeland @TheYoungTurks 🤦🏼‍♀️ #Republicans,FALSE,0,keithboykin,2020-11-16T17:27:40Z,FALSE,1147301694952411136,1328389285892943872,21728303,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",amjross,0,FALSE,FALSE,NA,NA
Where’s Hunter? #whereshunter #republicans,FALSE,0,NA,2020-11-16T17:26:39Z,FALSE,NA,1328389029835010048,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jdwalks23,0,FALSE,FALSE,NA,NA
"RT @Exposure2nature: @washingtonpost That's the ""pro-life"" party for you!

Btw, has anyone else noticed that they no longer call themselves…",FALSE,0,NA,2020-11-16T17:25:47Z,FALSE,NA,1328388810040864769,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dmellieon,12,TRUE,FALSE,NA,NA
"RT @TovesTekster: Lawsuits that tried to disrupt Biden's wins in four states are withdrawn

To ⁦@GOP⁩ #Republicans ⁦@SenateGOP⁩ #Trump2020…",FALSE,0,NA,2020-11-16T17:25:38Z,FALSE,NA,1328388772447145984,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rkonizeski,2,TRUE,FALSE,NA,NA
"@realDonaldTrump I wonder.. Is the senate election rigged too? Because... you know ... it's .. Well, fake news medi… https://t.co/ufH7V6hzvW",FALSE,0,realDonaldTrump,2020-11-16T17:25:33Z,TRUE,1327978710809661440,1328388754298515457,25073877,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DhanaeBeaulieu,0,FALSE,FALSE,NA,NA
RT @OPruntyPoetess: @kylegriffin1 Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the #GeorgiaRunOff…,FALSE,0,NA,2020-11-16T17:25:07Z,FALSE,NA,1328388643392684032,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dsketch13,4,TRUE,FALSE,NA,NA
"“why have 27 states, many of them controlled by #Republicans, turned their elections over to a communist-controlled… https://t.co/r5XWjNswRp",FALSE,1,NA,2020-11-16T17:24:32Z,TRUE,NA,1328388496999010304,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheAntiMAGA,0,FALSE,FALSE,NA,NA
"RT @hkb35: @bridgetsimonds0 @S_Maggie_Nic yes.  

According to the voting totals, 100% of registered #Republicans voted in person and only…",FALSE,0,NA,2020-11-16T17:24:24Z,FALSE,NA,1328388462890921984,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",S_Maggie_Nic,2,TRUE,FALSE,NA,NA
@janasanchez Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the… https://t.co/Avr24vsW5T,FALSE,2,janasanchez,2020-11-16T17:24:15Z,TRUE,1328388101509681153,1328388427105132544,14425872,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OPruntyPoetess,1,FALSE,FALSE,NA,NA
"""#POTUS News: #Obama said he was surprised at top #Republicans who did a 'complete 180 on everything they claimed t… https://t.co/BRLIPEbd2D",FALSE,0,NA,2020-11-16T17:24:03Z,TRUE,NA,1328388376060280832,NA,"<a href=""http://www.robinspost.com/news/"" rel=""nofollow"">RSS Post Syndication</a>",robinsnewswire,0,FALSE,FALSE,NA,NA
RT @OPruntyPoetess: @GrandpaSnarky @beaujack531 Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the…,FALSE,0,NA,2020-11-16T17:22:55Z,FALSE,NA,1328388088851095552,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RameshP56863231,1,TRUE,FALSE,NA,NA
"@Jim_Jordan BECAUSE WE WANT EVERYONE TO GET SICK!!!!
#Republicans 
#RepublicansAreDestroyingAmerica",FALSE,0,Jim_Jordan,2020-11-16T17:22:51Z,FALSE,1328355003350851592,1328388070895276033,18166778,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AnthonyRapp14,0,FALSE,FALSE,NA,NA
"He did not accept the election results, undermined the democratic process, and now is going for a coup, and REPUBLI… https://t.co/KBBGez9Hnn",FALSE,0,NA,2020-11-16T17:21:56Z,TRUE,NA,1328387840498130945,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",navidooooooooo,0,FALSE,FALSE,NA,NA
"@realDonaldTrump Republicans are so, do as I say not as I do. 
Democrats aren’t going to do anything but watch… https://t.co/2q5fvq3XbK",FALSE,0,realDonaldTrump,2020-11-16T17:21:27Z,TRUE,1328367108871385088,1328387721308430336,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LaurieBariola,0,FALSE,FALSE,NA,NA
RT @OPruntyPoetess: @MeidasTouch Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the #GeorgiaRunOff…,FALSE,0,NA,2020-11-16T17:20:58Z,FALSE,NA,1328387597337567232,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mompreneur_of_3,25,TRUE,FALSE,NA,NA
LOL.. Boom 💥💥💥@realDonaldTrump #news #USA #Republicans #ElectionResults2020 #elections2020 #Democrats https://t.co/leTyPLZA87,FALSE,0,NA,2020-11-16T17:20:47Z,FALSE,NA,1328387553112838146,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Shalako59,0,FALSE,FALSE,NA,NA
"@bridgetsimonds0 @S_Maggie_Nic yes.  

According to the voting totals, 100% of registered #Republicans voted in per… https://t.co/Kez7024hvz",FALSE,2,bridgetsimonds0,2020-11-16T17:19:59Z,TRUE,1328351652953419781,1328387353434595331,786639671635750912,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",hkb35,2,FALSE,FALSE,NA,NA
Winter #COVID surge is upon us — #Trump and the #Republicans are just ignoring it | https://t.co/G0bUwy71Z8 https://t.co/pPwjM57Zgh,FALSE,3,NA,2020-11-16T17:19:41Z,FALSE,NA,1328387276540436482,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",littleredblog,2,FALSE,FALSE,NA,NA
"#25amendment #rebulicans  why can't y'all admit that @realDonaldTrump is sick, this is no longer funny. It's exhaus… https://t.co/MERA37bE9N",FALSE,0,NA,2020-11-16T17:19:09Z,TRUE,NA,1328387143522258963,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AngieBr64889726,0,FALSE,FALSE,NA,NA
"#Republicans 
It’s not so hard to understand Trump has lost. For the last 233 years there has been a loser every 4… https://t.co/tDtUUsH4uL",FALSE,0,NA,2020-11-16T17:17:17Z,TRUE,NA,1328386670207455232,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reallyomg1,0,FALSE,FALSE,NA,NA
@kodiak149 Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the… https://t.co/6DPXR4JIrU,FALSE,0,kodiak149,2020-11-16T17:16:53Z,TRUE,1328384194947518466,1328386572002222096,17444647,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OPruntyPoetess,0,FALSE,FALSE,NA,NA
The Moral Confusion of Trump Christians https://t.co/YXqxhdopeg via @johnpavlovitz #MAGA #Trump #Evangelicals #Republicans #Conservatives,FALSE,0,NA,2020-11-16T17:16:09Z,FALSE,NA,1328386388870402048,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Melanie37945324,0,FALSE,FALSE,NA,NA
RT @thejoshuablog: Via @crooksandliars: Doh! State GOP Leaders Say They Will Not Flip Electoral Delegates For Trump https://t.co/ErqA87Fn0r…,FALSE,0,NA,2020-11-16T17:15:32Z,FALSE,NA,1328386231579803648,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",thejoshuablogs,3,TRUE,FALSE,NA,NA
"""NOT US IN POWER?"" ""NO REELECTION"" FRAUD MATTERS #NEWS #Media #Democrats #Republicans #Independents #Libertarians… https://t.co/WIekfhynsh",FALSE,0,NA,2020-11-16T17:15:21Z,TRUE,NA,1328386186289799170,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",SemperNike,0,FALSE,FALSE,NA,NA
@selenagomez @Camila_Cabello @katyperry @DUALIPA @RitaOra @zaralarsson @iambeckyg @SabrinaAnnLynn @HaileeSteinfeld… https://t.co/G1VqPDAAWk,FALSE,0,Sanderstwits,2020-11-16T17:15:15Z,TRUE,1328379352124362752,1328386161614725120,107924813,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Sanderstwits,0,FALSE,FALSE,NA,NA
Via @crooksandliars: Doh! State GOP Leaders Say They Will Not Flip Electoral Delegates For Trump… https://t.co/y5Kil2yNWl,FALSE,0,NA,2020-11-16T17:15:02Z,TRUE,NA,1328386104278405125,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",thejoshuablog,3,FALSE,FALSE,NA,NA
RT @OPruntyPoetess: @BernieSanders Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the #GeorgiaRunOf…,FALSE,0,NA,2020-11-16T17:14:54Z,FALSE,NA,1328386074218008576,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OPruntyPoetess,6,TRUE,FALSE,NA,NA
@BernieSanders Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the… https://t.co/6mINBkrAts,FALSE,26,BernieSanders,2020-11-16T17:14:47Z,TRUE,1328371102754738177,1328386042014146561,216776631,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OPruntyPoetess,6,FALSE,FALSE,NA,NA
RT @OPruntyPoetess: @ReallyAmerican1 Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the #GeorgiaRun…,FALSE,0,NA,2020-11-16T17:14:36Z,FALSE,NA,1328385995104948227,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BrandsMkbrands,7,TRUE,FALSE,NA,NA
"RT @moved2italy: There must be a LOT of vested interest in dismantling the #ACA, because #Republicans have been trying for years, with no a…",FALSE,0,NA,2020-11-16T17:14:27Z,FALSE,NA,1328385960568967168,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",koan4u,30,TRUE,FALSE,NA,NA
@ReallyAmerican1 Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the… https://t.co/DJ6Ntt8cVE,FALSE,12,ReallyAmerican1,2020-11-16T17:13:51Z,TRUE,1328173854292905986,1328385806831136769,767788995962998784,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OPruntyPoetess,7,FALSE,FALSE,NA,NA
"journalists are the most naive people.  
https://t.co/QI7wsCRv1I
#Trump didn’t make the #Republicans, THEY MADE TRU… https://t.co/lwVifPxCw8",FALSE,0,NA,2020-11-16T17:13:28Z,TRUE,NA,1328385712782270465,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",foolm1ns,0,FALSE,FALSE,NA,NA
"@jackresists Yes, and I lay that at #Republicans door daily. I am unable to imagine a circumstance in which I would… https://t.co/5MCEsYJqVX",FALSE,1,jackresists,2020-11-16T17:12:32Z,TRUE,1328324075031326724,1328385474659020800,4482329417,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",iamvic51,0,FALSE,FALSE,NA,NA
How #House #Republicans won over #Biden voters https://t.co/RqYXIQNl4p,FALSE,0,NA,2020-11-16T17:12:28Z,FALSE,NA,1328385458666164226,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Capitolvet,0,FALSE,FALSE,NA,NA
@RepAndyBiggsAZ Neither #Ohio or #Arizona will be more safe with corrupt #republicans.,FALSE,0,RepAndyBiggsAZ,2020-11-16T17:12:26Z,FALSE,1328375083493167108,1328385449572798464,816652616625168388,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mdjohns5,0,FALSE,FALSE,NA,NA
@MeidasTouch Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the… https://t.co/jheO6mTeB2,FALSE,19,MeidasTouch,2020-11-16T17:12:20Z,TRUE,1328384128798973952,1328385424612618240,1243560408025198593,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OPruntyPoetess,8,FALSE,FALSE,NA,NA
